1 number of sets
#1
$1  51
0.000000000000000000e+00 1.255479447489301720e+03 -4.313369604211953097e-03 -3.601864442412970168e-03 1.873862992343218403e+00 1.813503688937318392e+00 -2.968584324978395129e-03 -9.718769039361054712e-03 1.261237767420000076e+10 2.526806621369999886e+09 5.464911527485448062e+00 5.388866249177266532e+00 1.210443723926721482e+01 5.452144532830000001e-01 7.039023117699999554e-01 1.488423590031611621e+00 0.000000000000000000e+00 -4.999540585940214985e-03 -3.318347973954964992e-03
2.070326350758403766e+00 1.257730077537026546e+03 -5.592882906710222070e-03 -3.745935653393104095e-03 1.874607046613992134e+00 1.813244008094230919e+00 -3.676190608095952252e-03 -9.864305807766662881e-03 1.264187641729999924e+10 2.527648248869999886e+09 5.478924213136386001e+00 5.385566933840554071e+00 1.211018945418396164e+01 5.456707508729999878e-01 7.029698211820000209e-01 1.489620750630975765e+00 0.000000000000000000e+00 -6.444446489206296508e-03 -3.389838206633498992e-03
3.844753835128639885e+00 1.269471028100067542e+03 -1.207975790436836665e-02 -5.853167204098694808e-03 1.869351341638914699e+00 1.807938228045711471e+00 -1.640548266277453999e-03 -8.710244182091906456e-03 1.251169505850000000e+10 2.480149313260000229e+09 5.608944676129947737e+00 5.442601384803602116e+00 1.227289896104956135e+01 5.504454699840000131e-01 6.937262793799999772e-01 1.525384166658415808e+00 0.000000000000000000e+00 -6.294335166283517198e-03 -4.224679403527689843e-03
5.619016942654829982e+00 1.236456170997415711e+03 -1.775902808245898717e-02 -5.556627472503542116e-03 1.841738869014348579e+00 1.795438819907685835e+00 6.424339891729110956e-03 5.089898582418626166e-03 1.232125201020000076e+10 2.428219917769999981e+09 5.438031305971540164e+00 5.251637297223107126e+00 1.174251487904961166e+01 5.614342221520000065e-01 6.738861936140000397e-01 1.512421971254665820e+00 0.000000000000000000e+00 -1.650802651878697722e-02 -4.591849220977018212e-03
7.393310870839278515e+00 1.175383697364871750e+03 -1.464925212478289905e-03 -8.456310200664157034e-03 1.783216239798979030e+00 1.768596028818226085e+00 3.840143716623083125e-02 1.141659134863677247e-02 1.144143774639999962e+10 2.208310035219999790e+09 5.311832987682623575e+00 5.164803414097811185e+00 1.116909880674853106e+01 5.700725571139999559e-01 6.403877197220000372e-01 1.554266438907900838e+00 0.000000000000000000e+00 1.390517633399830991e-02 -5.389254851125948806e-03
9.167604799023727935e+00 1.107503797634198008e+03 1.968448992610899104e-02 -3.738095037336558197e-03 1.662994569408302148e+00 1.766653286698681047e+00 1.152229659288408203e-01 3.808325258395046237e-02 1.095345052420000076e+10 2.086808227720000029e+09 4.485424486098090746e+00 5.173016974580701977e+00 9.817213979955877079e+00 5.857277187149999564e-01 5.847446280529999818e-01 1.538000952753417749e+00 -4.280395488900000345e+01 4.197176355859329189e-02 2.578023156358591472e-03
1.094164188838935381e+01 1.028680266994307885e+03 1.007986188766508001e-01 4.071415635230596526e-03 1.555608384684849854e+00 1.711298114911935286e+00 2.988311321687924793e-01 6.927835092718022392e-02 1.016250274789999962e+10 1.902067135509999990e+09 3.923574880642342944e+00 4.816351799929347699e+00 8.181669848867384687e+00 5.939147863889999712e-01 5.245650234249999988e-01 1.540073404415734259e+00 -3.590939731059999929e+01 1.402404824060807798e-01 8.288995984731898845e-03
1.271454888695216567e+01 9.591396784317672655e+02 1.604357361159687023e-01 1.276854885379680865e-02 1.421594287912381294e+00 1.676467811002044561e+00 5.129686649274128873e-01 1.028858482673851160e-01 9.683211777170000076e+09 1.785633828869999886e+09 3.266083354053409327e+00 4.356467543822366117e+00 6.301416046695235806e+00 5.913668887230000282e-01 4.598905021640000146e-01 1.509712880686280068e+00 -2.573682825819999920e+01 2.096908844447780973e-01 1.128820317616851046e-02
1.449002427370319523e+01 9.170583369104566600e+02 2.612857457101718794e-01 2.266793820238458684e-02 1.284005576419103400e+00 1.651688964691947703e+00 7.749553646382326688e-01 9.399911196074328679e-02 9.337642400860000610e+09 1.709739599880000114e+09 2.707035376239122382e+00 4.028471920284287577e+00 4.852603277686123207e+00 5.954269862909999933e-01 4.070510537290000230e-01 1.498205543403416273e+00 -1.892689441370000125e+01 3.188479979438703649e-01 1.686947268713472753e-02
1.596941587011650476e+01 8.923980596539399812e+02 3.305039754928879581e-01 3.134198789456686673e-02 1.185334485997720844e+00 1.643650232509222153e+00 9.601522799880121140e-01 9.866570705837081345e-02 9.374648500680000305e+09 1.739422962509999990e+09 2.272558739823087315e+00 3.774812542133338500e+00 3.860713275122572785e+00 6.126974997490000074e-01 3.636300070749999835e-01 1.451948467254191577e+00 -1.427625253639999947e+01 3.964661497399850076e-01 2.336248745244712960e-02
